company_key,company_name,segment_primary,segment_tags,source_lists,local_source_rank,yc_source_rank,city,state_or_region,metro_area,company_category,employee_band,hq_status,company_website,careers_page,company_linkedin,source_systems,check_daily,priority_tier,board_type,board_url,board_token,board_api_url,board_confirmation_status,board_last_verified_at,resolved_from_url,job_source_type,job_source_url,job_source_job_count,job_source_last_verified_at,job_source_notes,jd_capture_status,jd_format,jd_extraction_method,jd_extraction_locator,jd_last_verified_at,jd_notes,notes
soraban,Soraban,local,local;yc,greater_phoenix;yc_seed_from_local_overlap,37,,Tempe,AZ,Greater Phoenix,Accounting and Finance,11-50,Local HQ,https://www.soraban.com/,https://www.ycombinator.com/companies/soraban/jobs/,https://www.linkedin.com/company/sorabansoftware/about/,phx_fwd_local_software_100;local_yc_overlap,true,,,,,,,,,,,,,,,,,,,,
aptdeco,AptDeco,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.aptdeco.com/,https://www.aptdeco.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.aptdeco.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/aptdeco/jobs,3,2026-06-08T03:02:00Z,Company careers page links to Gem apply pages but the static HTML does not expose the JD. YC is the easier deterministic JD source.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/aptdeco/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role and Qualifications sections.,
arc-prize-foundation,ARC Prize Foundation,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://arcprize.org/,https://arcprize.org/jobs,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://arcprize.org/jobs,company_careers_page,https://arcprize.org/jobs,2,2026-06-08T03:02:00Z,The company jobs page itself contains full role descriptions with What You'll Do and What We're Looking For sections.,full_jd_verified,html_same_page,same_page_html_sections,open roles section under /jobs,2026-06-08T03:02:00Z,The first-party jobs page exposes role-level JD text on the same page.,
arlo-industries,Arlo Industries,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://arlo1.com/,https://arlo1.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://arlo1.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/arlo-industries/jobs,2,2026-06-08T03:02:00Z,The company careers page is effectively empty in the static response. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/arlo-industries/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
arnata,arnata,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://arnata.com,https://arnata.com,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://arnata.com,yc_jobs_page,https://www.ycombinator.com/companies/arnata/jobs,9,2026-06-08T03:02:00Z,The company site points careers traffic to YC. Use the YC jobs page because it carries both the listing set and the JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/arnata/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role content.,
arpari,Arpari,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.arpari.com,https://www.arpari.com,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.arpari.com,yc_jobs_page,https://www.ycombinator.com/companies/arpari/jobs,3,2026-06-08T03:02:00Z,The company site points careers traffic to YC. Use the YC jobs page because it provides the live roles and full JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/arpari/jobs/<job_slug>,2026-06-08T03:02:00Z,YC detail pages expose About the role and Responsibilities sections.,
artifact-2,Artifact,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.artifact.engineer/,https://www.artifact.engineer/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-08T03:02:00Z,https://www.artifact.engineer/careers,company_careers_page,https://www.artifact.engineer/careers,3,2026-06-08T03:02:00Z,The company careers page contains full role descriptions on the same page and does not require a second surface for JD extraction.,full_jd_verified,html_same_page,same_page_html_sections,open roles section under /careers,2026-06-08T03:02:00Z,The first-party careers page exposes role-level JD text on the same page.,
artisan,Artisan,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.artisan.co/?utm_source=ycombinator,https://www.artisan.co/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://www.artisan.co/careers,yc_jobs_page,https://www.ycombinator.com/companies/artisan/jobs,11,2026-06-09T01:00:31Z,The company careers page is mostly a hiring brand page and does not expose a deterministic static role listing. YC currently exposes the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/artisan/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role overview and JD sections.,
assembly-com,Assembly,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.assembly.com,https://assembly.com/jobs,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://assembly.com/jobs,company_careers_page,https://assembly.com/jobs,3,2026-06-09T01:00:31Z,The first-party jobs page lists the live roles and each role links to a same-domain detail page with usable JD content.,full_jd_verified,html_detail_page,company_jobs_list_to_detail_pages,/jobs/<job_slug>,2026-06-09T01:00:31Z,Assembly job detail pages expose the role description and hiring context on the company domain.,
asteroid,Asteroid,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://asteroid.ai,https://asteroid.ai/careers/,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://asteroid.ai/careers/,company_careers_page,https://asteroid.ai/careers/,3,2026-06-09T01:00:31Z,The first-party careers page lists the open roles and links to same-domain role pages with full JD content.,full_jd_verified,html_detail_page,company_jobs_list_to_detail_pages,/careers/<job_slug>,2026-06-09T01:00:31Z,Asteroid role detail pages expose the job description on the company domain.,
astroforge,AstroForge,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.astroforge.io/,https://www.astroforge.com/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://www.astroforge.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/astroforge/jobs,2,2026-06-09T01:00:31Z,The company careers page is a hiring landing page in static HTML and does not expose deterministic role listings or JD text. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/astroforge/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role content for the live openings.,
atomic-industries,Atomic Industries,yc,yc,yc_manual_job_source_audit,,,,,,,,,http://atomic.industries,https://atomic.industries/open-positions/,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://atomic.industries/open-positions/,yc_jobs_page,https://www.ycombinator.com/companies/atomic-industries/jobs,9,2026-06-09T01:00:31Z,The company site does not expose a usable static job list or JD content. YC currently provides the live role set and detailed JD pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/atomic-industries/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role overview and JD sections.,
autosana,Autosana,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://autosana.ai,https://autosana.ai/login?next=%2Fopen-positions%2F,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://autosana.ai/login?next=%2Fopen-positions%2F,yc_jobs_page,https://www.ycombinator.com/companies/autosana/jobs,1,2026-06-09T01:00:31Z,The company careers URL currently resolves to a login wall. YC provides the public role listing and JD detail page.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/autosana/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail page exposes the role content publicly.,
avent,Avent,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.aventindustrial.com,https://www.aventindustrial.com/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://www.aventindustrial.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/avent/jobs,3,2026-06-09T01:00:31Z,The company careers page is an interest form and does not expose role-level JD content. YC provides the live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/avent/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role content for the live openings.,
averyiq,AveryIQ,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://averyiq.com,https://averyiq.com/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://averyiq.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/averyiq/jobs,2,2026-06-09T01:00:31Z,The company careers page is a hiring brand page with a generic apply flow rather than deterministic public JD pages. YC is the cleaner source for live roles and JD detail pages.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/averyiq/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role content publicly.,
avoca,Avoca,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.avoca.ai/,https://www.avoca.ai/careers#open-roles,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://www.avoca.ai/careers#open-roles,yc_jobs_page,https://www.ycombinator.com/companies/avoca/jobs,1,2026-06-09T01:00:31Z,The company careers page is primarily a marketing page and does not expose deterministic static role detail pages. YC provides the public role listing and JD detail page.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/avoca/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail page exposes the role content publicly.,
avora,Avora,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.getavora.ai,https://careers.getavora.ai/,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-09T01:00:31Z,https://careers.getavora.ai/,yc_jobs_page,https://www.ycombinator.com/companies/avora/jobs,2,2026-06-09T01:00:31Z,"The company careers page is a Notion JS shell in static HTML, so it is not a reliable deterministic JD source without browser rendering. YC provides the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/avora/jobs/<job_slug>,2026-06-09T01:00:31Z,YC detail pages expose the role content publicly.,
azalea-robotics-corporation,Azalea Robotics Corporation,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://azalearobotics.com/,https://app.dover.com/jobs/azalearobotics,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/azalearobotics,,,detected_structured_board,2026-06-04T18:29:31Z,https://app.dover.com/jobs/azalearobotics,structured_board,https://app.dover.com/jobs/azalearobotics,,2026-06-04T18:29:31Z,,,,,,,,
berry,Berry,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://berryai.com/,https://berryai.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://berryai.com/,,,detected_structured_board,2026-06-04T18:29:31Z,https://berryai.com/,structured_board,https://berryai.com/,,2026-06-04T18:29:31Z,,,,,,,,
boldvoice,BoldVoice,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://boldvoice.com,https://boldvoice.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://boldvoice.com/,,,detected_structured_board,2026-06-04T18:29:39Z,https://boldvoice.com/,structured_board,https://boldvoice.com/,,2026-06-04T18:29:39Z,,,,,,,,
boundary,Boundary,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.boundaryml.com,https://boundaryml.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://boundaryml.com/,,,detected_structured_board,2026-06-04T18:29:39Z,https://boundaryml.com/,structured_board,https://boundaryml.com/,,2026-06-04T18:29:39Z,,,,,,,,
chariot-2,Chariot,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://givechariot.com/,https://www.givechariot.com/careers,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.givechariot.com/careers,,,detected_structured_board,2026-06-04T18:29:44Z,https://www.givechariot.com/careers,structured_board,https://www.givechariot.com/careers,,2026-06-04T18:29:44Z,,,,,,,,
chasi,Chasi,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://chasi.ai/,https://chasi.ai/careers,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://chasi.ai/careers,,,detected_structured_board,2026-06-04T18:29:44Z,https://chasi.ai/careers,structured_board,https://chasi.ai/careers,,2026-06-04T18:29:44Z,,,,,,,,
chestnut,Chestnut,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://chestnutmortgage.com/,https://app.dover.com/jobs/chestnut,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/chestnut,,,detected_structured_board,2026-06-04T18:29:44Z,https://app.dover.com/jobs/chestnut,structured_board,https://app.dover.com/jobs/chestnut,,2026-06-04T18:29:44Z,,,,,,,,
ciro,Ciro,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.ciro.io/,https://www.ciro.io/product/outreach,,yc_public_directory;yc_deep_recheck_truth,true,,linkedin_jobs,https://www.ciro.io/product/outreach,,,detected_structured_board,2026-06-04T18:29:49Z,https://www.ciro.io/product/outreach,structured_board,https://www.ciro.io/product/outreach,,2026-06-04T18:29:49Z,,,,,,,,
clara-2,Clara,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://askclara.com,https://app.dover.com/jobs/stealthhealthstartup,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/stealthhealthstartup,,,detected_structured_board,2026-06-04T18:29:49Z,https://app.dover.com/jobs/stealthhealthstartup,structured_board,https://app.dover.com/jobs/stealthhealthstartup,,2026-06-04T18:29:49Z,,,,,,,,
closure,Closure,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://closure-intel.com/,https://www.closure-intel.com:443/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.closure-intel.com:443/,,,detected_structured_board,2026-06-04T18:29:49Z,https://www.closure-intel.com:443/,structured_board,https://www.closure-intel.com:443/,,2026-06-04T18:29:49Z,,,,,,,,
codeant-ai,CodeAnt AI,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://codeant.ai/,https://www.codeant.ai/career,,yc_public_directory;yc_deep_recheck_truth,true,,linkedin_jobs,https://www.codeant.ai/career,,,detected_structured_board,2026-06-04T18:29:49Z,https://www.codeant.ai/career,structured_board,https://www.codeant.ai/career,,2026-06-04T18:29:49Z,,,,,,,,
compose-ai,Compose.ai,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://compose.ai,https://www.compose.ai/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.compose.ai/,,,detected_structured_board,2026-06-04T18:29:49Z,https://www.compose.ai/,structured_board,https://www.compose.ai/,,2026-06-04T18:29:49Z,,,,,,,,
conductor,Conductor,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://conductor.build,https://www.conductor.build/join-us,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.conductor.build/join-us,,,detected_structured_board,2026-06-04T18:29:55Z,https://www.conductor.build/join-us,structured_board,https://www.conductor.build/join-us,,2026-06-04T18:29:55Z,,,,,,,,
dataland,Dataland,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://dataland.io,https://dataland.io/privacy,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://dataland.io/privacy,,,detected_structured_board,2026-06-04T18:30:03Z,https://dataland.io/privacy,structured_board,https://dataland.io/privacy,,2026-06-04T18:30:03Z,,,,,,,,
diffuse-bio,Diffuse Bio,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://diffuse.bio,https://app.dover.com/dover/careers/545c34b3-ffe3-4794-b26b-8e3ab2701f93,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/dover/careers/545c34b3-ffe3-4794-b26b-8e3ab2701f93,,,detected_structured_board,2026-06-04T18:30:03Z,https://app.dover.com/dover/careers/545c34b3-ffe3-4794-b26b-8e3ab2701f93,structured_board,https://app.dover.com/dover/careers/545c34b3-ffe3-4794-b26b-8e3ab2701f93,,2026-06-04T18:30:03Z,,,,,,,,
ditto,Ditto,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://dittowords.com,https://www.dittowords.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.dittowords.com/,,,detected_structured_board,2026-06-04T18:30:11Z,https://www.dittowords.com/,structured_board,https://www.dittowords.com/,,2026-06-04T18:30:11Z,,,,,,,,
dots-2,Dots 💸,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://usedots.com,https://usedots.com/careers/,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://usedots.com/careers/,,,detected_structured_board,2026-06-04T18:30:11Z,https://usedots.com/careers/,structured_board,https://usedots.com/careers/,,2026-06-04T18:30:11Z,,,,,,,,
draftwise,Draftwise,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.draftwise.com/,https://www.draftwise.com/careers,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://www.draftwise.com/careers,,,detected_structured_board,2026-06-04T18:30:11Z,https://www.draftwise.com/careers,structured_board,https://www.draftwise.com/careers,,2026-06-04T18:30:11Z,,,,,,,,
educato,Educato,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.educato.com/,https://www.educato.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.educato.com/,,,detected_structured_board,2026-06-04T18:30:11Z,https://www.educato.com/,structured_board,https://www.educato.com/,,2026-06-04T18:30:11Z,,,,,,,,
ember,Ember,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.embercopilot.ai,https://app.dover.com/jobs/embercopilot,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/embercopilot,,,detected_structured_board,2026-06-06T21:52:26Z,https://app.dover.com/jobs/embercopilot,structured_board,https://app.dover.com/jobs/embercopilot,,2026-06-06T21:52:26Z,,,,,,,,
finny-ai,FINNY AI,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.finny.com/,https://www.finny.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.finny.com/,,,detected_structured_board,2026-06-06T21:52:26Z,https://www.finny.com/,structured_board,https://www.finny.com/,,2026-06-06T21:52:26Z,,,,,,,,
finta,Finta,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.finta.com/,https://www.finta.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.finta.com/,,,detected_structured_board,2026-06-06T21:52:35Z,https://www.finta.com/,structured_board,https://www.finta.com/,,2026-06-06T21:52:35Z,,,,,,,,
flexport,Flexport,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.flexport.com/careers/jobs/,https://www.flexport.com/careers/jobs/#flexport-main-content,,yc_public_directory;yc_deep_recheck_truth,true,,greenhouse,https://job-boards.greenhouse.io/flexport,flexport,https://boards-api.greenhouse.io/v1/boards/flexport/jobs?content=true,live_jobs,2026-06-06T21:52:35Z,https://www.flexport.com/careers/jobs/#flexport-main-content,api_native,https://boards-api.greenhouse.io/v1/boards/flexport/jobs?content=true,103,2026-06-06T21:52:35Z,,full_jd_inferred_api,html,api_field,jobs[].content,2026-06-06T21:52:35Z,,
fondo,Fondo,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://fondo.com,https://fondo.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://fondo.com/,,,detected_structured_board,2026-06-06T21:52:35Z,https://fondo.com/,structured_board,https://fondo.com/,,2026-06-06T21:52:35Z,,,,,,,,
getcrux,GetCrux,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://getcrux.ai/,https://www.getcrux.ai/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.getcrux.ai/,,,detected_structured_board,2026-06-06T21:52:49Z,https://www.getcrux.ai/,structured_board,https://www.getcrux.ai/,,2026-06-06T21:52:49Z,,,,,,,,
gusto,Gusto,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://gusto.com,https://gusto.com/about/careers/join-the-team,,yc_public_directory;yc_deep_recheck_truth,true,,greenhouse,https://job-boards.greenhouse.io/gusto,gusto,https://boards-api.greenhouse.io/v1/boards/gusto/jobs?content=true,live_jobs,2026-06-06T21:52:49Z,https://gusto.com/about/careers/join-the-team,api_native,https://boards-api.greenhouse.io/v1/boards/gusto/jobs?content=true,85,2026-06-06T21:52:49Z,,full_jd_inferred_api,html,api_field,jobs[].content,2026-06-06T21:52:49Z,,
haven,Haven,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://www.havenservicing.com,https://havenservicing.com/careers/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://havenservicing.com/careers/,,,detected_structured_board,2026-06-06T21:55:35Z,https://havenservicing.com/careers/,structured_board,https://havenservicing.com/careers/,,2026-06-06T21:55:35Z,,,,,,,,
healthkey,HealthKey,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://gethealthkey.com/,https://careersathealthkey.notion.site/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://careersathealthkey.notion.site/,,,detected_structured_board,2026-06-06T21:55:35Z,https://careersathealthkey.notion.site/,structured_board,https://careersathealthkey.notion.site/,,2026-06-06T21:55:35Z,,,,,,,,
hotplate,Hotplate,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,http://www.hotplate.com/,https://www.hotplate.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.hotplate.com/,,,detected_structured_board,2026-06-06T21:55:35Z,https://www.hotplate.com/,structured_board,https://www.hotplate.com/,,2026-06-06T21:55:35Z,,,,,,,,
hypotenuse-ai,Hypotenuse AI,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://hypotenuse.ai/,https://careers.hypotenuse.ai/,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://careers.hypotenuse.ai/,,,detected_structured_board,2026-06-06T21:55:41Z,https://careers.hypotenuse.ai/,structured_board,https://careers.hypotenuse.ai/,,2026-06-06T21:55:41Z,,,,,,,,
intryc,Intryc,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://intryc.com,https://www.intryc.com/90-percent-promise,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.intryc.com/90-percent-promise,,,detected_structured_board,2026-06-06T21:55:48Z,https://www.intryc.com/90-percent-promise,structured_board,https://www.intryc.com/90-percent-promise,,2026-06-06T21:55:48Z,,,,,,,,
iomete,IOMETE,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.iomete.com/,https://app.dover.com/jobs/iomete,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/iomete,,,detected_structured_board,2026-06-06T21:55:48Z,https://app.dover.com/jobs/iomete,structured_board,https://app.dover.com/jobs/iomete,,2026-06-06T21:55:48Z,,,,,,,,
item,item,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://item.app,https://www.item.app/careers,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.item.app/careers,,,detected_structured_board,2026-06-06T21:55:48Z,https://www.item.app/careers,structured_board,https://www.item.app/careers,,2026-06-06T21:55:48Z,,,,,,,,
jerry-inc,Jerry,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://getjerry.com,https://jerry.ai/job-openings/,,yc_public_directory;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/Jerry.ai,Jerry.ai,https://api.ashbyhq.com/posting-api/job-board/Jerry.ai?includeCompensation=true,live_jobs,2026-06-06T21:55:48Z,https://jerry.ai/job-openings/,api_native,https://api.ashbyhq.com/posting-api/job-board/Jerry.ai?includeCompensation=true,64,2026-06-06T21:55:48Z,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-06T21:55:48Z,,
keeper-2,Keeper,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://keepertax.com,https://www.keepertax.com/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.keepertax.com/,,,detected_structured_board,2026-06-06T21:55:48Z,https://www.keepertax.com/,structured_board,https://www.keepertax.com/,,2026-06-06T21:55:48Z,,,,,,,,
metalware,Metalware,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.metalware.com/,https://www.metalware.com/careers/,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://www.metalware.com/careers/,,,detected_structured_board,2026-06-06T21:56:11Z,https://www.metalware.com/careers/,structured_board,https://www.metalware.com/careers/,,2026-06-06T21:56:11Z,,,,,,,,
method-financial,Method Financial,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://methodfi.com,https://methodfi.com/company/careers,,yc_public_directory;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/method,method,https://api.ashbyhq.com/posting-api/job-board/method?includeCompensation=true,live_jobs,2026-06-06T21:56:11Z,https://methodfi.com/company/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/method?includeCompensation=true,14,2026-06-06T21:56:11Z,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-06T21:56:11Z,,
nao-labs,nao Labs,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://getnao.io/,https://getnao.io/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://getnao.io/,,,detected_structured_board,2026-06-06T21:56:15Z,https://getnao.io/,structured_board,https://getnao.io/,,2026-06-06T21:56:15Z,,,,,,,,
numero,Numero,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.numero.ai,https://www.numero.ai/,,yc_public_directory;yc_deep_recheck_truth,true,,notion,https://www.numero.ai/,,,detected_structured_board,2026-06-06T21:56:15Z,https://www.numero.ai/,structured_board,https://www.numero.ai/,,2026-06-06T21:56:15Z,,,,,,,,
