company_key,company_name,segment_primary,segment_tags,source_lists,local_source_rank,yc_source_rank,city,state_or_region,metro_area,company_category,employee_band,hq_status,company_website,careers_page,company_linkedin,source_systems,check_daily,priority_tier,board_type,board_url,board_token,board_api_url,board_confirmation_status,board_last_verified_at,resolved_from_url,listing_source_type,listing_source_url,listing_source_job_count,listing_source_last_verified_at,listing_authority,listing_source_notes,job_source_type,job_source_url,job_source_job_count,job_source_last_verified_at,job_source_notes,jd_capture_status,jd_format,jd_extraction_method,jd_extraction_locator,jd_last_verified_at,jd_notes,notes
ocular-ai,Ocular AI,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://useocular.com,https://www.useocular.com/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-11T03:22:48Z,https://www.useocular.com/careers,company_careers_page,https://www.useocular.com/careers,4,2026-06-11T03:22:48Z,company_primary,"First-party careers page lists four current openings, but only exposes titles and currently disagrees with YC on one role.",company_careers_page,https://www.useocular.com/careers,4,2026-06-11T03:22:48Z,Do not use YC as authoritative here because the first-party role list conflicts with the YC role set and the company page does not expose full JD content.,unconfirmed,unknown,title_only_same_page_conflicting_yc,open positions section under /careers,2026-06-11T03:22:48Z,"Company page lists Founding Machine Learning Engineer, Founding Frontend Engineer, Founding Backend Engineer, and Strategic Projects Lead, while YC lists a Founding Design Engineer instead of Strategic Projects Lead.",
oneschema,OneSchema,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.oneschema.co,https://www.oneschema.co/careers,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/oneschema,oneschema,https://api.ashbyhq.com/posting-api/job-board/oneschema?includeCompensation=true,live_jobs,2026-06-12T21:20:26Z,https://www.oneschema.co/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/oneschema?includeCompensation=true,3,2026-06-12T21:20:26Z,api_primary,Public Ashby API is the authoritative live listing source for OneSchema.,api_native,https://api.ashbyhq.com/posting-api/job-board/oneschema?includeCompensation=true,3,2026-06-12T21:20:26Z,"OneSchema careers page links directly to Ashby, and the public Ashby API returns the live role set and JD HTML.",full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-12T21:20:26Z,"OneSchema careers page links directly to Ashby, and the public Ashby API returns the live role set and JD HTML.",
orbital-operations,Orbital Operations,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://www.orbitalops.tech/,https://www.orbitalops.tech/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://www.orbitalops.tech/,yc_jobs_page,https://www.ycombinator.com/companies/orbital-operations/jobs,5,2026-06-12T21:20:26Z,yc_primary,"Company site is currently shielded by Cloudflare and does not expose a comparable public role list in a plain fetch, so YC is the best deterministic public source from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/orbital-operations/jobs,5,2026-06-12T21:20:26Z,"YC currently shows the live roles and JD detail pages, while the company site is blocked in a plain fetch.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/orbital-operations/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Orbital Operations role content.,
origami-2,Origami,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://origami.chat/,https://origami.chat/careers,,yc_public_directory;yc_manual_source_audit,true,,,,,,,2026-06-11T04:17:43Z,https://origami.chat/careers,yc_jobs_page,https://www.ycombinator.com/companies/origami-2/jobs,1,2026-06-11T04:17:43Z,yc_primary,"First-party site does not expose a deterministic public role list, while YC provides the current public opening.",yc_jobs_page,https://www.ycombinator.com/companies/origami-2/jobs,1,2026-06-11T04:17:43Z,"First-party site does not expose a deterministic public role list, while YC provides the current public opening.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/origami-2/jobs/<job_slug>,2026-06-11T04:17:43Z,YC detail pages provide the role-level JD for the current opening set.,
oximy,Oximy,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://oximy.com,https://oximy.com,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://oximy.com/careers,yc_jobs_page,https://www.ycombinator.com/companies/oximy/jobs,1,2026-06-12T21:20:26Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/oximy/jobs,1,2026-06-12T21:20:26Z,"Company careers route currently resolves to a 404, while YC shows the live role and JD detail page.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/oximy/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Oximy role content.,
pair-ai,Pair AI,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.pairai.com/,https://www.pairai.com/,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://www.pairai.com/,yc_jobs_page,https://www.ycombinator.com/companies/pair-ai/jobs,3,2026-06-12T21:20:26Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/pair-ai/jobs,3,2026-06-12T21:20:26Z,"Company site does not expose a public careers surface, while YC currently shows the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/pair-ai/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Pair AI role content.,
paladin,Paladin,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,http://paladindrones.io,https://www.paladindrones.io/careers,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,jazzhr,https://paladindrones.applytojob.com/apply,,,detected_structured_board,2026-06-12T21:20:26Z,https://www.paladindrones.io/careers,company_careers_page,https://paladindrones.applytojob.com/apply,3,2026-06-12T21:20:26Z,company_primary,First-party careers flow exposes the live public role list and links to public role detail pages.,company_careers_page,https://paladindrones.applytojob.com/apply,3,2026-06-12T21:20:26Z,First-party careers flow exposes the live public role list and links to public role detail pages.,full_jd_verified,html_detail_page,company_jobs_list_to_detail_pages,https://paladindrones.applytojob.com/apply/<job_id>/<job_slug>,2026-06-12T21:20:26Z,Paladin public role pages expose full JD sections on the company hiring flow.,
paradedb,ParadeDB,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://paradedb.com,https://www.paradedb.com/,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://www.paradedb.com/,yc_jobs_page,https://www.ycombinator.com/companies/paradedb/jobs,2,2026-06-12T21:20:26Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/paradedb/jobs,2,2026-06-12T21:20:26Z,"Company site does not expose a public careers surface, while YC currently shows the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/paradedb/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live ParadeDB role content.,
picnicai,PicnicAI,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://picnic.ai,https://picnic.ai/careers,,yc_public_directory;yc_manual_source_audit,true,,greenhouse,https://job-boards.greenhouse.io/picnicai,picnicai,https://boards-api.greenhouse.io/v1/boards/picnicai/jobs?content=true,board_reachable_zero_jobs,2026-06-11T04:17:43Z,https://job-boards.greenhouse.io/picnicai,api_native,https://job-boards.greenhouse.io/picnicai,0,2026-06-11T04:17:43Z,company_primary,Company careers page embeds a Greenhouse board that is currently reachable but shows zero live jobs.,api_native,https://job-boards.greenhouse.io/picnicai,0,2026-06-11T04:17:43Z,Company careers page embeds a Greenhouse board that is currently reachable but shows zero live jobs.,unconfirmed,unknown,no_current_open_roles,https://boards-api.greenhouse.io/v1/boards/picnicai/jobs?content=true,2026-06-11T04:17:43Z,PicnicAI currently has no live openings on its public Greenhouse board.,
pirislabs,Piris Labs,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://pirislabs.io/,https://pirislabs.io/,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://pirislabs.io/,yc_jobs_page,https://www.ycombinator.com/companies/pirislabs/jobs,2,2026-06-12T21:20:26Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/pirislabs/jobs,2,2026-06-12T21:20:26Z,"Company site does not expose a public careers surface, while YC currently shows the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/pirislabs/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Piris Labs role content.,
pocket,Pocket,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://heypocket.com/now,https://heypocket.com/now,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,notion,https://heypocket.com/pages/now,,,detected_structured_board,2026-06-12T21:20:26Z,https://heypocket.com/now,yc_jobs_page,https://www.ycombinator.com/companies/pocket/jobs,2,2026-06-12T21:20:26Z,yc_primary,"No separate comparable public role list is exposed on the company surface, so YC is the authoritative public listing surface from current evidence.",yc_jobs_page,https://www.ycombinator.com/companies/pocket/jobs,2,2026-06-12T21:20:26Z,"Company site does not expose a deterministic public careers surface, while YC currently shows the live roles and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/pocket/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Pocket role content.,
pointone,PointOne,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,https://pointone.com/,https://pointone.com/careers,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/PointOne,PointOne,https://api.ashbyhq.com/posting-api/job-board/PointOne?includeCompensation=true,live_jobs,2026-06-12T21:20:26Z,https://pointone.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/PointOne?includeCompensation=true,12,2026-06-12T21:20:26Z,api_primary,Public Ashby API is the authoritative live listing source for PointOne.,api_native,https://api.ashbyhq.com/posting-api/job-board/PointOne?includeCompensation=true,12,2026-06-12T21:20:26Z,"PointOne careers page links directly to Ashby, and the public Ashby API returns the live role set and JD HTML.",full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-12T21:20:26Z,"PointOne careers page links directly to Ashby, and the public Ashby API returns the live role set and JD HTML.",
posthog,PostHog,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://www.posthog.com,https://posthog.com/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://posthog.com/careers,company_careers_page,https://posthog.com/careers,13,2026-06-12T21:20:26Z,company_primary,Company careers page is the authoritative live listing surface and exposes a broader role list than the smaller YC mirror.,company_careers_page,https://posthog.com/careers,13,2026-06-12T21:20:26Z,"The company careers page exposes the current role list on-page, but only a client-side-selected role detail is statically visible, so deterministic JD extraction for every role is not yet established.",unconfirmed,unknown,browser_required_same_page_role_switcher,https://posthog.com/careers#open-roles,2026-06-12T21:20:26Z,"PostHog exposes a live role list on the company page, but deterministic extraction of all role-level JDs still needs a browser-rendered or endpoint-discovery path.",
prohostai,ProhostAI,yc,yc,yc_us_hiring_recheck_truth,,,,,,,,,https://www.prohost.ai/,https://app.dover.com/jobs/prohost,,yc_public_directory;yc_deep_recheck_truth,true,,dover,https://app.dover.com/jobs/prohost,prohost,https://app.dover.com/feed/v1/boards/prohost/jobs,live_jobs,2026-06-09T02:01:17Z,https://app.dover.com/jobs/prohost,api_native,https://app.dover.com/feed/v1/boards/prohost/jobs,3,2026-06-09T02:01:17Z,api_primary,Public ATS/API feed is the authoritative live listing source.,api_native,https://app.dover.com/feed/v1/boards/prohost/jobs,3,2026-06-09T02:01:17Z,,full_jd_inferred_api,html,api_field,jobs[].content,2026-06-09T02:01:17Z,,
ramain,RamAIn,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://ramain.ai,https://ramain.ai/careers,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://ramain.ai/careers,company_careers_page,https://ramain.ai/careers,0,2026-06-12T21:20:26Z,yc_fallback,"Company careers page is the authoritative public hiring surface, but the static HTML does not currently expose a deterministic role list.",yc_jobs_page,https://www.ycombinator.com/companies/ramain/jobs,2,2026-06-12T21:20:26Z,YC is retained only as the deterministic JD fallback because the company keeps a separate careers surface that is not yet recoverable in plain Python.,full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/ramain/jobs/<job_slug>,2026-06-12T21:20:26Z,"RamAIn keeps a separate careers page, so YC is only a fallback JD source until the company role list is recoverable deterministically.",
reality-defender,Reality Defender,yc,yc,yc_manual_job_source_audit;yc_us_hiring_recheck_truth,,,,,,,,,http://www.realitydefender.com,https://jobs.ashbyhq.com/realitydefender,,yc_public_directory;yc_manual_source_audit;yc_deep_recheck_truth,true,,ashby,https://jobs.ashbyhq.com/realitydefender,realitydefender,https://api.ashbyhq.com/posting-api/job-board/realitydefender?includeCompensation=true,live_jobs,2026-06-12T21:20:26Z,https://jobs.ashbyhq.com/realitydefender,api_native,https://api.ashbyhq.com/posting-api/job-board/realitydefender?includeCompensation=true,11,2026-06-12T21:20:26Z,api_primary,Public Ashby API is the authoritative live listing source for Reality Defender.,api_native,https://api.ashbyhq.com/posting-api/job-board/realitydefender?includeCompensation=true,11,2026-06-12T21:20:26Z,Public Ashby API currently returns the live Reality Defender role set and JD HTML.,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,2026-06-12T21:20:26Z,Public Ashby API currently returns the live Reality Defender role set and JD HTML.,
rebolt,Rebolt,yc,yc,yc_manual_job_source_audit,,,,,,,,,https://rebolt.ai,https://rebolt.ai,,yc_public_directory;yc_manual_source_audit,true,,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,__CLEAR__,2026-06-12T21:20:26Z,https://rebolt.ai,yc_jobs_page,https://www.ycombinator.com/companies/rebolt/jobs,5,2026-06-12T21:20:26Z,yc_primary,"Current evidence indicates the company explicitly routes hiring traffic to YC, so YC is the authoritative public listing surface.",yc_jobs_page,https://www.ycombinator.com/companies/rebolt/jobs,5,2026-06-12T21:20:26Z,"Company homepage links Careers directly to YC, so YC is the direct source for both the role list and JD detail pages.",full_jd_verified,html_detail_page,yc_jobs_list_to_detail_pages,/companies/rebolt/jobs/<job_slug>,2026-06-12T21:20:26Z,YC detail pages expose the live Rebolt role content.,
